Country,Score,Rank,Year,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Internet Use
Lithuania,6.14900016784668,42,2019,1.2382112741470337,1.5152732133865356,0.8180915117263794,0.29139992594718933,0.042640890926122665,0.04181194305419922,81.58186838
Colombia,6.124800205230713,43,2019,0.9853253960609436,1.409684181213379,0.8412661552429199,0.4696449637413025,0.09864731878042221,0.03412789851427078,65.00690072
Slovenia,6.117700099945068,44,2019,1.25789213180542,1.5231517553329468,0.9532179236412048,0.5638929605484009,0.1442801058292389,0.05722572281956673,83.1083578
Romania,6.069699764251709,48,2019,1.1618489027023315,1.2315031290054321,0.8247902393341064,0.4621591866016388,0.08263394981622696,0.004778970032930374,73.65747575
Cyprus,6.04580020904541,49,2019,1.2631559371948242,1.223085880279541,1.0421561002731323,0.4058070778846741,0.1904820203781128,0.0406218059360981,86.06362996
Kuwait,6.020699977874756,51,2019,1.500259280204773,1.3188837766647339,0.8083446621894836,0.49278125166893005,0.14165779948234558,0.09740151464939117,99.54267645
Thailand,6.007999897003174,52,2019,1.04970121383667,1.4088245630264282,0.8281006217002869,0.5571662783622742,0.35897156596183777,0.02799343317747116,66.65241946
Latvia,5.939700126647949,53,2019,1.1868281364440918,1.464707374572754,0.8116096258163452,0.26440346240997314,0.07492352277040482,0.06386328488588333,86.13545644
Estonia,5.893499851226807,55,2019,1.2368276119232178,1.5278337001800537,0.8742032051086426,0.4951566159725189,0.10305261611938477,0.16081750392913818,90.2289282
Mauritius,5.888199806213379,57,2019,1.119823694229126,1.4016612768173218,0.7984387874603271,0.4981207847595215,0.21530240774154663,0.05952916666865349,61.72995515
Japan,5.886099815368652,58,2019,1.3265050649642944,1.4185972213745117,1.0882177352905273,0.4449595510959625,0.06885261833667755,0.14021578431129456,92.73039781
Kazakhstan,5.808800220489502,60,2019,1.1734730005264282,1.507715106010437,0.7293683886528015,0.40985462069511414,0.1457512229681015,0.0963137149810791,81.87762047
Bolivia,5.779300212860107,61,2019,0.7756845951080322,1.2091937065124512,0.7062997221946716,0.5114901065826416,0.13656088709831238,0.06444940716028214,47.47481911
Hungary,5.758299827575684,62,2019,1.2010890245437622,1.4097105264663696,0.8281239867210388,0.1994025856256485,0.08060549944639206,0.019769251346588135,80.37169361
Paraguay,5.742700099945068,63,2019,0.8554667830467224,1.475348949432373,0.776505172252655,0.5141760110855103,0.1836930364370346,0.08024150878190994,68.51762842
Peru,5.6971001625061035,65,2019,0.9598020911216736,1.2736916542053223,0.8544495105743408,0.4545309543609619,0.08342034369707108,0.02738592028617859,59.95050106
Portugal,5.692500114440918,66,2019,1.220729947090149,1.4308034181594849,0.999308705329895,0.508114755153656,0.046816758811473846,0.024964742362499237,75.34637155
Pakistan,5.6529998779296875,67,2019,0.6765211820602417,0.8862724900245667,0.5350227355957031,0.31326666474342346,0.2203739732503891,0.09790364652872086,17.07090203
Philippines,5.631400108337402,69,2019,0.8073626160621643,1.2925689220428467,0.656877875328064,0.5581836700439453,0.1172821968793869,0.1070081815123558,46.88
Serbia,5.603000164031982,70,2019,1.0038105249404907,1.3829600811004639,0.8543645739555359,0.28237348794937134,0.13676799833774567,0.03859962522983551,77.41677362
Montenegro,5.522900104522705,73,2019,1.0505534410476685,1.360719084739685,0.8708985447883606,0.1969366818666458,0.14225153625011444,0.07995326817035675,73.47666575
Croatia,5.43179988861084,75,2019,1.1546821594238281,1.265782356262207,0.9137881994247437,0.29615768790245056,0.11942384392023087,0.022072920575737953,79.07978368
Dominican Republic,5.425300121307373,77,2019,1.0154225826263428,1.4014763832092285,0.7786740660667419,0.4968929588794708,0.1129332035779953,0.10140404105186462,75.8
Bosnia and Herzegovina,5.386499881744385,78,2019,0.9450775384902954,1.2116062641143799,0.8445622324943542,0.21231631934642792,0.2628892660140991,0.005522997584193945,69.94634763
Turkey,5.372600078582764,79,2019,1.1834851503372192,1.3604251146316528,0.8083620071411133,0.1948610097169876,0.08344929665327072,0.10605128854513168,73.97670281
Malaysia,5.338799953460693,80,2019,1.220589518547058,1.171200156211853,0.8280950784683228,0.5081673264503479,0.2600628435611725,0.024296320974826813,84.18714501
Belarus,5.322500228881836,81,2019,1.0670274496078491,1.465442180633545,0.7886686325073242,0.23486590385437012,0.09413253515958786,0.14159302413463593,82.78915209
Greece,5.2866997718811035,82,2019,1.1813290119171143,1.1562496423721313,0.9993109703063965,0.06707266718149185,0.0,0.03442434221506119,75.67120669
Mongolia,5.285399913787842,83,2019,0.9478237628936768,1.5306382179260254,0.6667638421058655,0.3165324628353119,0.23522083461284637,0.03796638175845146,51.07999408
Nigeria,5.264599800109863,85,2019,0.6964234709739685,1.1110408306121826,0.24514655768871307,0.4260052442550659,0.21532602608203888,0.04082430899143219,33.6
Algeria,5.211299896240234,88,2019,1.00151526927948,1.1596182584762573,0.7852815985679626,0.0855325385928154,0.07264181226491928,0.11442774534225464,57.5
Morocco,5.208099842071533,89,2019,0.801193356513977,0.7820053100585938,0.781668484210968,0.4176056683063507,0.0356006994843483,0.07608455419540405,74.37631447
Azerbaijan,5.207699775695801,90,2019,1.0428029298782349,1.1473350524902344,0.7688729763031006,0.35147228837013245,0.035471923649311066,0.18213945627212524,81.09999907
Indonesia,5.192399978637695,92,2019,0.9305909872055054,1.2026041746139526,0.6602177619934082,0.4906190037727356,0.49813446402549744,0.02848736196756363,47.69064898
China,5.190899848937988,93,2019,1.0285098552703857,1.1247637271881104,0.8933248519897461,0.5211744904518127,0.05779021233320236,0.09961812943220139,64.56912253
Vietnam,5.175300121307373,94,2019,0.7407770156860352,1.3462165594100952,0.8510029315948486,0.542799174785614,0.1474352777004242,0.0732409730553627,68.66158021
Cameroon,5.043700218200684,96,2019,0.5489600300788879,0.9101106524467468,0.3305028975009918,0.3809807002544403,0.18687231838703156,0.036784157156944275,33.5
Bulgaria,5.011000156402588,97,2019,1.0915120840072632,1.5134251117706299,0.8149205446243286,0.31078457832336426,0.08073630183935165,0.004361032973974943,67.94698094
Ghana,4.996300220489502,98,2019,0.6113277673721313,0.8679792284965515,0.48564037680625916,0.38050034642219543,0.24458979070186615,0.039540015161037445,53.0
Benin,4.883200168609619,102,2019,0.3932730555534363,0.4374612271785736,0.39660194516181946,0.3494412899017334,0.17539404332637787,0.08153358846902847,29.0
Gabon,4.799200057983398,104,2019,1.0566534996032715,1.182883381843567,0.5711866617202759,0.29466962814331055,0.04284423217177391,0.05462770536541939,61.0
South Africa,4.7221999168396,106,2019,0.9596804976463318,1.35067617893219,0.4691675901412964,0.3893668055534363,0.12998898327350616,0.054727621376514435,68.2
Albania,4.718599796295166,107,2019,0.9471011161804199,0.8476807475090027,0.8742084503173828,0.3833390176296234,0.17815889418125153,0.027083948254585266,68.55039112
Cambodia,4.69980001449585,109,2019,0.5738133788108826,1.1224476099014282,0.6371006965637207,0.6087072491645813,0.2316792607307434,0.06158772110939026,78.27288351
Senegal,4.681099891662598,111,2019,0.4499541223049164,1.1342391967773438,0.5710835456848145,0.2916709780693054,0.15307527780532837,0.07178430259227753,39.5
Namibia,4.639200210571289,113,2019,0.8785367608070374,1.312795639038086,0.47746896743774414,0.40089476108551025,0.07006358355283737,0.05622149631381035,40.5
Burkina Faso,4.5868000984191895,115,2019,0.33089983463287354,1.055916666984558,0.379970908164978,0.2545377016067505,0.17732083797454834,0.11317538470029831,18.0
Armenia,4.5594000816345215,116,2019,0.8501089811325073,1.054939866065979,0.8149282932281494,0.28262510895729065,0.09503298997879028,0.06379532814025879,66.54394969
Guinea,4.53439998626709,118,2019,0.3798447251319885,0.8287256360054016,0.37532520294189453,0.3323894143104553,0.20654252171516418,0.08632654696702957,23.0
Georgia,4.519100189208984,119,2019,0.8858687281608582,0.6656500101089478,0.7523797154426575,0.3461224138736725,0.04315635934472084,0.16381590068340302,68.84670565
Kenya,4.508600234985352,121,2019,0.5116509199142456,0.9830563068389893,0.5810726284980774,0.4306410253047943,0.37239187955856323,0.053494811058044434,22.56511937
Mozambique,4.46619987487793,123,2019,0.20364461839199066,0.9856621623039246,0.39012670516967773,0.49375003576278687,0.19734860956668854,0.13776154816150665,15.1
Tunisia,4.460599899291992,124,2019,0.9209895133972168,0.9999244809150696,0.8148850798606873,0.16698451340198517,0.05879086256027222,0.05487249791622162,66.6999983
Bangladesh,4.4558000564575195,125,2019,0.5622696280479431,0.9282450675964355,0.7227285504341125,0.5273915529251099,0.16577266156673431,0.143401637673378,12.9
Mali,4.390399932861328,128,2019,0.38486212491989136,1.104720115661621,0.30786097049713135,0.3273131549358368,0.15306846797466278,0.05194089561700821,26.0
Sierra Leone,4.374199867248535,129,2019,0.26826202869415283,0.8411687016487122,0.24218608438968658,0.30913156270980835,0.2522435486316681,0.04501882568001747,16.8
Sri Lanka,4.365900039672852,130,2019,0.9494103789329529,1.264864444732666,0.8314140439033508,0.47038665413856506,0.24393492937088013,0.04652508348226547,29.0
Chad,4.3495001792907715,132,2019,0.34995996952056885,0.7664458155632019,0.1918342113494873,0.1737397313117981,0.19825297594070435,0.07813439518213272,9.8
Ukraine,4.332200050354004,133,2019,0.8203274607658386,1.3904718160629272,0.73914635181427,0.17799082398414612,0.1868572235107422,0.009755395352840424,70.1248443
Ethiopia,4.285799980163574,134,2019,0.3364157974720001,1.0330665111541748,0.5318699479103088,0.34412917494773865,0.20864854753017426,0.10024529695510864,25.0
Zambia,4.106599807739258,138,2019,0.577597975730896,1.058080792427063,0.4263775646686554,0.4305284321308136,0.2471141368150711,0.086555615067482,19.0
Togo,4.08489990234375,139,2019,0.2752613127231598,0.5723519921302795,0.4097820520401001,0.29296672344207764,0.1766251176595688,0.08530537784099579,19.3
India,4.015200138092041,140,2019,0.7549120187759399,0.7649267911911011,0.5876707434654236,0.4976606070995331,0.1995028704404831,0.08471522480249405,41.0
Liberia,3.9753000736236572,141,2019,0.07292234897613525,0.921916663646698,0.44301465153694153,0.3697025179862976,0.23317834734916687,0.032873477786779404,22.0
Lesotho,3.8018999099731445,144,2019,0.48894408345222473,1.1690101623535156,0.167731374502182,0.35864508152008057,0.10737446695566177,0.09326881170272827,42.30173357
Burundi,3.7753000259399414,145,2019,0.04582187160849571,0.44745975732803345,0.3802982270717621,0.21990875899791718,0.17604026198387146,0.18036894500255585,5.2
Zimbabwe,3.6631999015808105,146,2019,0.3657847046852112,1.1139962673187256,0.43306922912597656,0.3608396351337433,0.15106090903282166,0.08929124474525452,25.1
Haiti,3.59689998626709,147,2019,0.32293105125427246,0.688321053981781,0.44938337802886963,0.02585442364215851,0.41949784755706787,0.11023885756731033,32.5
Botswana,3.4883999824523926,148,2019,1.0409445762634277,1.1453176736831665,0.5384024381637573,0.4554431736469269,0.024992935359477997,0.10003755241632462,61.0
Malawi,3.4098000526428223,150,2019,0.19097334146499634,0.5601367354393005,0.4953860938549042,0.4434252977371216,0.21809551119804382,0.08918379992246628,15.5
Rwanda,3.3338000774383545,152,2019,0.35948818922042847,0.7110477685928345,0.6139958500862122,0.5545697808265686,0.21665450930595398,0.4108257591724396,26.0
Tanzania,3.2307000160217285,153,2019,0.47585374116897583,0.8848550915718079,0.4987725019454956,0.41715070605278015,0.2762937545776367,0.14716677367687225,20.0
Finland,7.808700084686279,1,2020,10.639266967773438,0.9543297290802002,71.90082550048828,0.9491721987724304,-0.059482019394636154,0.19544458389282227,92.17027106
Denmark,7.645599842071533,2,2020,10.774001121520996,0.9559907913208008,72.40250396728516,0.9514442682266235,0.06620177626609802,0.1684894561767578,96.54914573
Norway,7.48799991607666,5,2020,11.087803840637207,0.9524865746498108,73.2007827758789,0.9557502865791321,0.134532630443573,0.2632181942462921,97.00000121
Netherlands,7.44890022277832,6,2020,10.812711715698242,0.9391388297080994,72.30091857910156,0.9085478186607361,0.20761243999004364,0.36471712589263916,91.33333333
Sweden,7.353499889373779,7,2020,10.758793830871582,0.926311194896698,72.60076904296875,0.9391441941261292,0.11161462217569351,0.2508801817893982,94.53943122
Austria,7.2941999435424805,9,2020,10.742823600769043,0.9280458688735962,73.00250244140625,0.8999894857406616,0.08542922139167786,0.49995487928390503,87.52942813
Luxembourg,7.237500190734863,10,2020,11.45068073272705,0.9069122076034546,72.5999984741211,0.9056364297866821,-0.004620587918907404,0.3670842945575714,98.82242384
United Kingdom,7.1645002365112305,13,2020,10.60013484954834,0.9366828203201294,72.30160522460938,0.8347436785697937,0.2637324929237366,0.43591591715812683,94.81820132
Costa Rica,7.121399879455566,15,2020,9.658156394958496,0.9015459418296814,71.29985046386719,0.9347389340400696,-0.10242971032857895,0.7863324284553528,80.53018608000001
Ireland,7.093699932098389,16,2020,11.160978317260742,0.9420815706253052,72.30078887939453,0.8869829773902893,0.14578497409820557,0.35718417167663574,91.99989097
Germany,7.075799942016602,17,2020,10.732818603515625,0.8988744616508484,72.20201873779297,0.8673710823059082,0.08017938584089279,0.45642203092575073,89.81294133
Czech Republic,6.910900115966797,19,2020,10.404163360595703,0.9144306778907776,70.04793548583984,0.8185373544692993,-0.23086151480674744,0.8584462404251099,81.33889705
Belgium,6.863500118255615,20,2020,10.673639297485352,0.9116325378417969,72.00164794921875,0.8135820627212524,-0.07869119942188263,0.6122979521751404,91.52423735
United Arab Emirates,6.790800094604492,21,2020,11.10999870300293,0.8491811156272888,67.0827865600586,0.9413455128669739,0.12345084547996521,0.5945022106170654,100.0
Malta,6.772799968719482,22,2020,10.533838272094727,0.9303795099258423,72.19999694824219,0.9249114394187927,0.2149658054113388,0.6585472822189331,86.85876183
Mexico,6.465000152587891,24,2020,9.797797203063965,0.8386654257774353,68.29902648925781,0.8587092757225037,-0.17526662349700928,0.8068215847015381,71.97
Saudi Arabia,6.406499862670898,27,2020,10.797812461853027,0.8740670680999756,66.30514526367188,0.854191243648529,-0.16869506239891052,0.6826195120811462,97.8623325
Spain,6.400899887084961,28,2020,10.462926864624023,0.9211254119873047,74.4027099609375,0.7519895434379578,-0.05096171423792839,0.7658599019050598,93.20564609
Singapore,6.377099990844727,31,2020,11.39552116394043,0.9102689623832703,76.80458068847656,0.9266453385353088,0.029879223555326462,0.10978419333696365,75.87596245
Slovenia,6.363399982452393,33,2020,10.392322540283203,0.9395756721496582,71.10298919677734,0.93614262342453,-0.08060338348150253,0.8170710206031799,86.60130109
Bahrain,6.22730016708374,40,2020,10.676380157470703,0.8763421177864075,68.5,0.9058557748794556,0.13372918963432312,0.7393471002578735,99.53951246
Lithuania,6.2154998779296875,41,2020,10.343626022338867,0.9261071085929871,67.29407501220703,0.7473814487457275,-0.21972529590129852,0.809583842754364,83.0555907
Poland,6.186299800872803,43,2020,10.265124320983887,0.8742574453353882,69.3111343383789,0.862055778503418,-0.20508407056331635,0.6869270205497742,86.83692746
Cyprus,6.158999919891357,45,2020,10.405702590942383,0.8059962391853333,73.70222473144531,0.7798582911491394,0.04373149573802948,0.8562717437744141,90.80209879
Romania,6.123700141906738,47,2020,10.107583999633789,0.8251615166664124,67.20723724365234,0.8428232073783875,-0.1978152096271515,0.9343002438545227,78.45526895
Kuwait,6.102099895477295,48,2020,11.089824676513672,0.8464752435684204,66.76764678955078,0.8723664879798889,-0.10018470138311386,0.7608490586280823,98.59999513
Mauritius,6.10129976272583,49,2020,9.956786155700684,0.9103578329086304,66.40434265136719,0.8895345330238342,-0.018318573012948036,0.8053430914878845,64.88490358
Kazakhstan,6.0578999519348145,50,2020,10.11465835571289,0.9347448945045471,64.6099624633789,0.8116019368171692,-0.06848863512277603,0.7644908428192139,85.94259898
Estonia,6.0218000411987305,51,2020,10.340017318725586,0.9347299933433533,68.6049575805664,0.877709150314331,-0.11169777065515518,0.6230738162994385,89.05828666
Hungary,6.000400066375732,53,2020,10.24924373626709,0.9219341278076172,67.60997009277344,0.7189645767211914,-0.19432301819324493,0.8929165005683899,84.77115202
Thailand,5.998799800872803,54,2020,9.741791725158691,0.8899732232093811,67.25059509277344,0.9050630331039429,0.2686851918697357,0.8862723112106323,77.8437476
Latvia,5.949999809265137,57,2020,10.17531967163086,0.9182885885238647,66.80746459960938,0.6712376475334167,-0.18688884377479553,0.7955800890922546,88.89796078
Portugal,5.910900115966797,59,2020,10.263742446899414,0.8865907192230225,72.40202331542969,0.8887478113174438,-0.22071430087089539,0.8926295042037964,78.26165705
Peru,5.796800136566162,63,2020,9.456313133239746,0.8310752511024475,68.10023498535156,0.8247660994529724,-0.16238822042942047,0.893714964389801,65.25179879
Serbia,5.778200149536133,64,2020,9.680980682373047,0.8814757466316223,68.210205078125,0.7264958620071411,-0.0736762210726738,0.8435090184211731,78.36804864
Bolivia,5.747499942779541,65,2020,8.851115226745605,0.8031086921691895,63.60047149658203,0.875873327255249,-0.09168113023042679,0.8226062059402466,55.13905053
Paraguay,5.6921000480651855,67,2020,9.389982223510742,0.8987278938293457,65.63993835449219,0.885923445224762,0.007997713051736355,0.8347885012626648,74.51524041
Bosnia and Herzegovina,5.674099922180176,69,2020,9.455817222595215,0.8292041420936584,67.80813598632812,0.6513527035713196,0.09827455878257751,0.9337691068649292,73.21175294
Montenegro,5.54610013961792,72,2020,9.751860618591309,0.8553146123886108,68.5053482055664,0.6495656371116638,-0.07560035586357117,0.7831215858459473,81.36996541
Belarus,5.539899826049805,75,2020,9.779945373535156,0.9067474603652954,66.10433197021484,0.639163076877594,-0.16492654383182526,0.635711669921875,85.08791245
Greece,5.514999866485596,77,2020,10.132326126098633,0.8143803477287292,72.40525817871094,0.5413451194763184,-0.3009073734283447,0.8599314093589783,78.11584474
Croatia,5.504700183868408,79,2020,10.07087516784668,0.874623715877533,70.21490478515625,0.7148388028144836,-0.1285383254289627,0.9164952635765076,78.32093274
Mongolia,5.456200122833252,81,2020,9.412186622619629,0.9371424913406372,62.30448532104492,0.6933513283729553,0.09809386730194092,0.8635112047195435,62.50002848
Malaysia,5.384300231933594,82,2020,10.262518882751465,0.8165094256401062,67.10215759277344,0.8946268558502197,0.11472679674625397,0.8393023014068604,89.55501192
Vietnam,5.353499889373779,83,2020,8.809545516967773,0.8499871492385864,67.9527359008789,0.9395929574966431,-0.09453333169221878,0.796421229839325,70.2900004
Indonesia,5.285600185394287,84,2020,9.369751930236816,0.8083798885345459,62.15584945678711,0.8706144094467163,0.5195865035057068,0.8762964010238647,53.72649449
Turkey,5.131800174713135,93,2020,10.129419326782227,0.8263135552406311,66.90281677246094,0.608830451965332,-0.1710464358329773,0.7481973767280579,77.66956038
China,5.123899936676025,94,2020,9.688568115234375,0.7987605929374695,69.28919219970703,0.898517906665802,-0.18142575025558472,0.7539710998535156,70.64214286
Bulgaria,5.101500034332275,96,2020,9.869318962097168,0.9378403425216675,66.8039779663086,0.7451781630516052,-0.14390844106674194,0.9355851411819458,70.16248359
Morocco,5.094799995422363,97,2020,8.940313339233398,0.5926284790039062,65.896240234375,0.772072434425354,-0.2403772473335266,0.8157246112823486,84.12036305
Albania,4.882699966430664,105,2020,9.417930603027344,0.6710704565048218,68.70813751220703,0.7819942235946655,-0.042309489101171494,0.8963037133216858,72.23767711
Cambodia,4.848400115966797,106,2020,8.249890327453613,0.7730806469917297,61.52996826171875,0.9597046375274658,0.05191117897629738,0.822769045829773,78.80000044
Georgia,4.672599792480469,117,2020,9.22610092163086,0.6290330290794373,64.49520874023438,0.8016415238380432,-0.2289203703403473,0.6659446954727173,72.53158414
Chad,4.422699928283691,127,2020,7.467963695526123,0.6323880553245544,48.22053909301758,0.5873052477836609,0.017834719270467758,0.8027608394622803,10.4
Sri Lanka,4.327000141143799,130,2020,9.389969825744629,0.8253740668296814,67.20006561279297,0.8376336693763733,0.08112961798906326,0.8590017557144165,35.0
